Date,Open,High,Low,Close,Adj Close,Volume
2017-04-26,81.519997,82.330002,81.389999,81.400002,71.484016,9445900
2017-04-27,81.07,81.300003,80.940002,81.260002,71.361069,12385300
2017-04-28,82.459999,82.489998,81.559998,81.650002,71.70356,12072200
2017-05-01,81.510002,82.209999,81.480003,82.059998,72.063606,8664100
2017-05-02,82.139999,82.589996,81.900002,82.050003,72.054832,9102900
2017-05-03,81.970001,83.07,81.910004,82.699997,72.625656,10289000
2017-05-04,82.290001,82.360001,81.400002,81.639999,71.694778,16164500
2017-05-05,81.629997,82.239998,81.610001,82.019997,72.028488,10213000
2017-05-08,82,82.940002,82,82.889999,72.792496,8097100
2017-05-09,82.959999,83,82.160004,82.309998,72.283157,8647100
2017-05-10,82.120003,82.370003,81.650002,81.910004,72.611153,9520300
2017-05-11,82.589996,82.709999,82.099998,82.610001,73.231689,10047300
2017-05-12,82.389999,82.709999,82.25,82.550003,73.178505,7480200
2017-05-15,83,83.18,82.650002,82.800003,73.400116,10881500
2017-05-16,82.900002,83.230003,82.449997,82.550003,73.178505,9574200
2017-05-17,82.550003,83.040001,81.959999,81.989998,72.682076,11151100
2017-05-18,81.769997,82.150002,81.419998,81.75,72.469322,9905800
2017-05-19,82,82.089996,81.690002,81.93,72.628883,13028500
2017-05-22,82.110001,82.330002,81.93,82.290001,72.948006,9218700
2017-05-23,82.32,82.889999,82.239998,82.580002,73.205093,6857200
2017-05-24,82.419998,82.540001,82.010002,82.290001,72.948006,8136000
2017-05-25,82.330002,82.709999,81.519997,81.75,72.469322,12370900
2017-05-26,81.610001,81.800003,80.830002,81.550003,72.29203,8227100
2017-05-30,81.279999,81.339996,81.040001,81.099998,71.893112,8973600
2017-05-31,80.940002,80.949997,80.470001,80.5,71.361229,13572300
2017-06-01,80.370003,80.900002,80.190002,80.699997,71.538528,9884100
2017-06-02,80.589996,80.68,79.260002,79.5,70.474754,21687300
2017-06-05,79.440002,80.389999,79.400002,80.120003,71.024361,11527100
2017-06-06,80.300003,81.32,80.220001,81.209999,71.990623,12208600
2017-06-07,81.050003,81.400002,80.339996,80.910004,71.724678,13096500
2017-06-08,80.910004,81.080002,80.489998,80.620003,71.467606,11720700
2017-06-09,81.150002,82.139999,80.690002,82.129997,72.806175,13553900
2017-06-12,82.129997,83.690002,82.129997,82.93,73.515358,18172900
2017-06-13,82.849998,83.269997,82.57,82.959999,73.541946,12175500
2017-06-14,82.809998,82.82,81.559998,82.07,72.752991,13714000
2017-06-15,81.779999,82.400002,81.580002,82.260002,72.921425,11862600
2017-06-16,82.610001,83.540001,82.199997,83.489998,74.011795,39726100
2017-06-19,83.489998,83.489998,82.550003,82.760002,73.36467,10445700
2017-06-20,82.07,82.470001,81.410004,82.309998,72.965752,13232600
2017-06-21,82.040001,82.629997,81.139999,81.440002,72.194519,11422300
2017-06-22,81.449997,81.580002,80.900002,81.080002,71.875389,8139900
2017-06-23,80.849998,81.690002,80.760002,81.610001,72.345215,10611200
2017-06-26,81.57,81.75,80.910004,81.239998,72.01722,7718700
2017-06-27,81.449997,81.730003,81.110001,81.110001,71.901993,9221600
2017-06-28,81.410004,81.760002,81.190002,81.529999,72.2743,9189700
2017-06-29,81.370003,81.839996,80.410004,80.699997,71.538528,20525100
2017-06-30,81.080002,81.239998,80.699997,80.730003,71.565117,14000600
2017-07-03,80.790001,82.489998,80.720001,82.099998,72.779587,8422300
2017-07-05,81.68,81.68,80.519997,80.849998,71.671494,9830800
2017-07-06,80.860001,81.080002,80.089996,80.120003,71.024361,9822400
2017-07-07,80.199997,80.599998,79.809998,80.220001,71.113014,10777800
2017-07-10,80,80.410004,79.959999,80.160004,71.059822,6338300
2017-07-11,80.330002,80.75,80.040001,80.599998,71.449867,9681100
2017-07-12,81.190002,81.519997,80.75,80.959999,71.769005,7974000
2017-07-13,80.970001,81.089996,80.730003,80.970001,71.77787,5582300
2017-07-14,81,81.410004,80.769997,81.279999,72.052673,7497200
2017-07-17,81,81.43,80.830002,80.860001,71.680351,7914700
2017-07-18,81.019997,81.080002,80.410004,80.599998,71.449867,8046100
2017-07-19,80.440002,80.870003,80.269997,80.849998,71.671494,9393200
2017-07-20,80.970001,81.489998,80.75,80.860001,71.680351,9681000
2017-07-21,80.650002,80.839996,80,80.120003,71.024361,12268600
2017-07-24,80.059998,80.220001,79.760002,79.870003,70.802742,9403000
2017-07-25,80.769997,81.050003,80.269997,80.269997,71.157333,11465300
2017-07-26,80.580002,80.900002,80.199997,80.370003,71.245995,10465100
2017-07-27,80.239998,80.879997,79.900002,80.830002,71.653755,11149700
2017-07-28,79.650002,79.919998,78.269997,79.599998,70.5634,22800800
2017-07-31,79.830002,80.389999,79.599998,80.040001,70.953453,12820200
2017-08-01,80.160004,80.540001,79.970001,80.169998,71.068703,10421200
2017-08-02,79.900002,80.639999,79.800003,80.599998,71.449867,10410100
2017-08-03,80.339996,80.82,80.300003,80.489998,71.352371,10136700
2017-08-04,80.440002,80.559998,80.050003,80.209999,71.104156,8292200
2017-08-07,80.169998,80.169998,79.860001,80.160004,71.059822,7893800
2017-08-08,80.019997,80.220001,79.830002,79.959999,70.882523,9028400
2017-08-09,80.25,80.349998,79.779999,80.209999,71.104156,8087100
2017-08-10,79.760002,79.779999,78.910004,78.970001,70.683479,12580300
2017-08-11,79.209999,79.25,78.199997,78.209999,70.003212,10192400
2017-08-14,78.620003,78.790001,78.120003,78.230003,70.021126,8862500
2017-08-15,78.120003,78.25,77.68,78.040001,69.851051,10350900
2017-08-16,78.040001,78.169998,77.309998,77.470001,69.340858,9117100
2017-08-17,77.260002,77.279999,76.209999,76.260002,68.257835,13400400
2017-08-18,76.18,77.110001,76.050003,76.639999,68.597954,14324300
2017-08-21,76.470001,76.620003,76.080002,76.379997,68.36525,10084900
2017-08-22,76.550003,77.330002,76.529999,76.739998,68.687477,9503600
2017-08-23,76.699997,77.010002,76.470001,76.610001,68.571106,7054300
2017-08-24,76.5,76.650002,76.199997,76.330002,68.320496,8678300
2017-08-25,76.559998,77.129997,76.43,76.720001,68.669571,6844900
2017-08-28,76.900002,76.940002,76.260002,76.470001,68.445801,8229700
2017-08-29,76.209999,76.489998,76.080002,76.449997,68.427902,7060400
2017-08-30,76.239998,76.449997,76.059998,76.099998,68.114624,8218000
2017-08-31,76.269997,76.489998,76.050003,76.330002,68.320496,15641700
2017-09-01,76.370003,76.849998,76.32,76.57,68.535309,7361100
2017-09-05,76.639999,77.360001,76.610001,77.18,69.081299,12784800
2017-09-06,77.889999,79.220001,77.580002,78.779999,70.513397,18574400
2017-09-07,79.019997,79.330002,78.610001,79.029999,70.737167,9836400
2017-09-08,79.010002,79.040001,78.629997,78.82,70.54921,8436000
2017-09-11,79.410004,79.419998,78.900002,79.25,70.93409,12955800
2017-09-12,79.400002,79.690002,79.239998,79.5,71.15786,7644400
2017-09-13,79.5,79.769997,79.379997,79.769997,71.399521,8369700
2017-09-14,79.849998,80.230003,79.769997,80.089996,71.685936,9072600
2017-09-15,80.120003,80.209999,79.550003,80.07,71.668045,16043700
2017-09-18,79.790001,80.139999,79.699997,80.089996,71.685936,8594400
2017-09-19,80.059998,80.389999,79.989998,80.220001,71.802299,9277100
2017-09-20,80.279999,80.660004,80.260002,80.550003,72.097679,10606900
2017-09-21,80.489998,80.529999,79.760002,79.889999,71.506927,11984200
2017-09-22,79.720001,80.300003,79.669998,79.919998,71.533775,10205800
2017-09-25,80.029999,81,79.980003,80.980003,72.482552,10496600
2017-09-26,80.709999,81,80.559998,80.889999,72.402008,8755100
2017-09-27,80.889999,81.449997,80.790001,81.43,72.885338,9724500
2017-09-28,81.629997,82.449997,81.559998,82.190002,73.565598,15581700
2017-09-29,81.940002,82.059998,81.580002,81.980003,73.377625,9944000
2017-10-02,81.300003,81.82,81.25,81.629997,73.064346,6777900
2017-10-03,81.410004,81.970001,81.300003,81.760002,73.180702,6082000
2017-10-04,81.800003,81.870003,81.449997,81.790001,73.20755,6357100
2017-10-05,81.720001,82.239998,81.589996,82.019997,73.413422,7375900
2017-10-06,81.769997,81.889999,81.360001,81.709999,73.135956,6070600
2017-10-09,81.839996,82.18,81.760002,82.029999,73.422371,7489900
2017-10-10,82.339996,82.739998,82.089996,82.260002,73.628242,7218500
2017-10-11,82.160004,82.739998,82.139999,82.599998,73.932564,7023700
2017-10-12,82.309998,82.5,82.169998,82.43,73.780411,6647500
2017-10-13,82.730003,83.080002,82.360001,82.410004,73.762512,7180000
2017-10-16,82.699997,82.949997,82.540001,82.809998,74.120514,5734000
2017-10-17,82.629997,82.970001,82.540001,82.959999,74.254784,6444100
2017-10-18,82.959999,83.389999,82.540001,82.760002,74.075783,6367100
2017-10-19,82.349998,83.050003,82.330002,82.739998,74.057869,7945500
2017-10-20,82.849998,83.129997,82.620003,83.110001,74.389046,9574100
2017-10-23,83.150002,83.760002,83.040001,83.239998,74.505402,9829900
2017-10-24,83.550003,83.809998,83.309998,83.470001,74.711273,7551200
2017-10-25,83.449997,83.730003,82.949997,83.169998,74.442749,9153300
2017-10-26,83.370003,83.650002,83.110001,83.470001,74.711273,9154500
2017-10-27,83,84.239998,82.010002,83.709999,74.926094,14866200
2017-10-30,83.709999,83.949997,83.410004,83.540001,74.773933,7811100
2017-10-31,83.650002,83.68,83.169998,83.349998,74.603867,9754200
2017-11-01,83.389999,83.940002,83.260002,83.870003,75.069298,9430000
2017-11-02,83.599998,83.709999,82.910004,83.529999,74.764977,7775500
2017-11-03,83.419998,83.639999,83.160004,83.18,74.451698,6903500
2017-11-06,83.300003,83.870003,83.059998,83.75,74.961891,9276700
2017-11-07,83.739998,83.82,83.029999,83.580002,74.809738,8471800
2017-11-08,83.360001,83.5,82.860001,83.470001,74.711273,8691600
2017-11-09,83.300003,84.139999,83.080002,83.970001,75.158806,10528800
2017-11-10,83.010002,83.080002,82.419998,82.940002,74.923935,8693700
2017-11-13,82.650002,83.089996,82.599998,82.889999,74.878761,6720400
2017-11-14,82.419998,82.75,82.089996,82.239998,74.29158,9251700
2017-11-15,81.75,82.089996,81.150002,81.209999,73.361137,9663600
2017-11-16,80.440002,80.849998,80.150002,80.559998,72.773941,10527200
2017-11-17,80.32,80.660004,80.160004,80.239998,72.484879,9536400
2017-11-20,80.230003,80.639999,80.010002,80.550003,72.764931,8468600
2017-11-21,80.690002,81.25,80.639999,80.870003,73.053993,8838400
2017-11-22,81.160004,81.410004,81.050003,81.099998,73.261757,7941600
2017-11-24,81.440002,81.699997,81.220001,81.419998,73.550842,3851300
2017-11-27,81.32,81.400002,81.019997,81.110001,73.270805,9127500
2017-11-28,81.410004,82,81.309998,81.669998,73.776672,9794600
2017-11-29,81.650002,82.309998,81.480003,82.269997,74.318687,9725000
2017-11-30,82.449997,83.400002,82.410004,83.290001,75.240105,18592700
2017-12-01,83.440002,84.129997,82.410004,83.459999,75.393684,13779300
2017-12-04,83.209999,84.18,83,83.57,75.49305,12597700
2017-12-05,83.410004,83.769997,82.709999,82.889999,74.878761,9357200
2017-12-06,82.849998,83.199997,82.209999,82.279999,74.327713,13398900
2017-12-07,82.400002,82.620003,82.169998,82.550003,74.571632,11359600
2017-12-08,82.489998,82.900002,82.260002,82.660004,74.671005,11988600
2017-12-11,83.040001,83.25,82.739998,83.029999,75.005226,8760700
2017-12-12,82.889999,83.379997,82.699997,82.760002,74.761337,11307000
2017-12-13,82.610001,83.300003,82.480003,83.120003,75.08654,10172700
2017-12-14,83.029999,83.330002,82.889999,82.900002,74.88781,9492400
2017-12-15,83.160004,83.279999,82.870003,83.029999,75.005226,26582300
2017-12-18,83.18,83.669998,82.910004,82.940002,74.923935,9363500
2017-12-19,83.029999,83.169998,82.330002,82.440002,74.472267,10285100
2017-12-20,82.599998,83.139999,82.519997,82.870003,74.860703,10620300
2017-12-21,83.349998,84.269997,82.959999,83.849998,75.745979,13578100
2017-12-22,83.879997,84.019997,83.599998,83.970001,75.854385,10161400
2017-12-26,83.959999,84.360001,83.900002,83.980003,75.863426,4777200
2017-12-27,83.989998,84.099998,83.739998,83.900002,75.791153,7000600
2017-12-28,83.980003,84.050003,83.800003,84.019997,75.899551,7495300
2017-12-29,84,84.199997,83.639999,83.639999,75.556274,8523400
2018-01-02,83.82,85.199997,83.660004,85.029999,76.811943,11469300
2018-01-03,85.160004,86.970001,84.82,86.699997,78.320534,13957700
2018-01-04,86.790001,87.220001,86.43,86.82,78.428947,10863000
2018-01-05,86.75,86.879997,85.709999,86.75,78.3657,11047600
2018-01-08,86.699997,87.150002,86.599998,87.139999,78.718002,10927100
2018-01-09,86.940002,87.150002,86.650002,86.769997,78.383781,8131600
2018-01-10,87,87.190002,85.980003,86.080002,77.760445,10822300
2018-01-11,86.360001,87.370003,85.93,86.93,78.528297,14366000
2018-01-12,87.199997,87.989998,87.18,87.519997,79.061279,9834500
2018-01-16,87.739998,87.760002,86.599998,86.970001,78.564438,10882800
2018-01-17,87.199997,88.209999,86.93,88,79.494904,10546000
2018-01-18,87.769997,88.190002,87.339996,87.43,78.979965,9223700
2018-01-19,87.57,87.760002,86.610001,87.150002,78.727043,13090000
2018-01-22,87.169998,88.290001,87.050003,88.25,79.720726,10270400
2018-01-23,88.25,88.459999,87.739998,88.300003,79.7659,10281800
2018-01-24,88.489998,88.919998,88.010002,88.529999,79.973671,10316100
2018-01-25,88.550003,88.870003,88.199997,88.370003,79.829117,11271900
2018-01-26,88.639999,89,88.470001,89,80.398247,10514400
2018-01-29,88.589996,89.300003,87.949997,88.010002,79.503922,9315700
2018-01-30,87.540001,88.379997,86.779999,86.779999,78.392815,12408000
2018-01-31,86.559998,87.470001,86.330002,87.300003,78.862549,14404700
2018-02-01,87.5,89.25,87.349998,89.07,80.461479,17971000
2018-02-02,85.129997,86.010002,83,84.529999,76.36026,29822100
2018-02-05,83.279999,83.989998,78.129997,79.720001,72.015137,30452700
2018-02-06,78.510002,80.349998,76.900002,78.349998,70.777557,36262800
2018-02-07,78.440002,79.410004,76.919998,76.940002,69.50383,21994500
2018-02-08,77.440002,77.580002,76.029999,76.07,68.717918,25650800
2018-02-09,76.25,76.480003,73.900002,75.779999,69.155952,29491600
2018-02-12,77.050003,77.620003,75.839996,76.419998,69.739998,19340400
2018-02-13,76.099998,76.75,75.730003,76.300003,69.630501,11926600
2018-02-14,75.790001,76.660004,75.169998,76.459999,69.776512,17188400
2018-02-15,76.620003,76.699997,75.449997,76.209999,69.548363,14432400
2018-02-16,76.150002,77.120003,75.849998,76.540001,69.849518,13722400
2018-02-20,76.470001,77.470001,75.459999,75.75,69.128578,13387300
2018-02-21,75.82,76.440002,74.870003,74.889999,68.34375,11715000
2018-02-22,75.300003,76.839996,75.190002,75.860001,69.228958,14020200
2018-02-23,76.089996,77.620003,75.949997,77.529999,70.752991,13378800
2018-02-26,77.739998,78.93,77.559998,78.839996,71.948463,16940400
2018-02-27,79,79.870003,77.5,77.5,70.725609,14629500
2018-02-28,78.160004,78.25,75.699997,75.739998,69.119453,17087800
2018-03-01,75.529999,76.68,74.860001,75.199997,68.62664,15696700
2018-03-02,74.889999,75.870003,74.480003,75.550003,68.946068,15630300
2018-03-05,75.230003,76.559998,75.120003,76.269997,69.603127,14891000
2018-03-06,76.669998,76.980003,75.860001,76.18,69.520988,10754300
2018-03-07,75,75.239998,73.559998,74.260002,67.768814,27255500
2018-03-08,74.5,74.769997,73.690002,74.120003,67.64106,19299800
2018-03-09,74.82,75.059998,74.209999,74.559998,68.042595,19714100
2018-03-12,74.870003,75.580002,74.690002,75.239998,68.663147,14226700
2018-03-13,75.330002,75.82,74.25,74.529999,68.015221,13739700
2018-03-14,74.639999,74.790001,73.529999,73.599998,67.166504,14820700
2018-03-15,74.349998,75,74.099998,74.419998,67.914833,15640600
2018-03-16,74.360001,75.120003,74.360001,75.120003,68.55365,32109700
2018-03-19,75,75.010002,73.860001,74.150002,67.668434,12744800
2018-03-20,74.220001,74.699997,73.949997,73.989998,67.522423,13003200
2018-03-21,74.230003,75.639999,73.980003,75.040001,68.480652,15418500
2018-03-22,74.419998,74.699997,73.389999,73.5,67.075256,17737000
2018-03-23,73.809998,74.209999,72.669998,72.889999,66.51857,20157300
2018-03-26,73.650002,74.150002,72.75,74,67.531548,15032700
2018-03-27,74,74.889999,73.279999,73.699997,67.257767,15821900
2018-03-28,73.739998,74.010002,72.779999,72.809998,66.445557,18163900
2018-03-29,73.330002,74.889999,73.260002,74.610001,68.088219,14882900
2018-04-02,74.269997,74.400002,72.160004,73.220001,66.819717,17891100
2018-04-03,73.449997,75.139999,73.099998,75.019997,68.462387,15999200
2018-04-04,74.050003,75.059998,73.440002,74.870003,68.325485,13122200
2018-04-05,75.059998,76.32,75.019997,76.019997,69.374969,14200000
2018-04-06,75.639999,76.120003,74.220001,74.870003,68.325485,14299600
2018-04-09,75.220001,75.790001,74.800003,74.870003,68.325485,11103100
2018-04-10,76.080002,77.769997,76.059998,77.07,70.333199,19006100
2018-04-11,77.110001,78.040001,76.75,77.43,70.661728,13734000
2018-04-12,77.860001,78.139999,77.010002,77.220001,70.470093,13270400
2018-04-13,77.800003,78.190002,77.599998,77.839996,71.035881,10925000
2018-04-16,78.120003,79.080002,77.709999,78.540001,71.674706,10743600
2018-04-17,78.540001,78.760002,78.040001,78.330002,71.483055,10478100
2018-04-18,79.040001,79.760002,78.940002,79.220001,72.295265,12061400
2018-04-19,79.32,79.82,78.809998,79.419998,72.477776,11291500
2018-04-20,79.32,79.400002,78.330002,79,72.094482,12072200
2018-04-23,78.919998,79.599998,78.75,79.57,72.614662,11729800
2018-04-24,79.800003,79.93,77.970001,78.349998,71.501312,14102000
2018-04-25,78.199997,79.620003,77.489998,79.5,72.550781,13867500
2018-04-26,79.599998,80.900002,79.529999,80.860001,73.791901,14554400
2018-04-27,76.949997,78.650002,76.480003,77.790001,70.990257,16346800
2018-04-30,77.910004,78.559998,77.739998,77.75,70.953751,15028800
2018-05-01,77.260002,77.260002,75.980003,76.949997,70.223679,16231000
2018-05-02,76.449997,77.230003,76.300003,76.800003,70.0868,13883700
2018-05-03,76.389999,76.610001,75.400002,76.540001,69.849518,12243100
2018-05-04,76.129997,77.220001,75.940002,76.900002,70.178055,9887200
2018-05-07,77.739998,79.080002,77.400002,77.739998,70.944611,15071500
2018-05-08,77.800003,78.160004,76.370003,78.089996,71.264038,17430400
2018-05-09,78.980003,80.239998,78.949997,79.93,72.943199,17142100
2018-05-10,80.639999,81.790001,80.5,81.720001,74.576729,17710300
2018-05-11,81.18,81.970001,80.910004,81.279999,74.927017,14751000
2018-05-14,81.699997,82.32,81.610001,81.830002,75.434044,11852100
2018-05-15,81.849998,82.029999,81.400002,81.790001,75.397163,12595700
2018-05-16,81.760002,82.050003,81.169998,82.019997,75.609192,9570000
2018-05-17,82.199997,82.279999,81.440002,81.879997,75.480125,11224100
2018-05-18,81.550003,81.800003,81.260002,81.300003,74.945465,10030900
2018-05-21,81.730003,82.349998,81.519997,82.279999,75.848869,8822400
2018-05-22,82.440002,82.650002,81.349998,81.639999,75.258888,10753400
2018-05-23,80.949997,82.230003,80.57,82.150002,75.729027,15140900
2018-05-24,81.349998,81.360001,79.949997,80.269997,73.995972,13360500
2018-05-25,79.279999,79.330002,78.089996,78.709999,72.557899,14562000
